159,32,215,17,10,48,10,6,22,0,0,100,42,10,10,22,35,13,0,22,90,6,28,69,0,1948,8,11,24,6,11,6,29,9,9,25,20,56,2,62,62,0,298,145,27,39,4,62,163,15,110,0,60,34,409,17,3,19,9,76,59,22,37,13,7,134,11,6,4,25,6,10,16,120,6,44,0,5,5,7,13,0,4,21,95,14,11,38,0,0,59,8,19,30,19,12,0,0,26,0,18,23,29,10,0,0,30,0,6,0,27,29,0,24,8,8,33,13,7,15,23,7,0,0,0,4,19,16,0,0,11,2,7,0,10,0,0,5,0,14,0,0,0,0,0,19,22,0,20,6,6,0,7,9,4,1,21,0,34,4,0,3,12,2,0,0,6,3,0,5,2,0,6,0,2,0,0,4,0,6,0,4,7,0,5,0,0,0,8,0,0,10,1,15,1,9,4,17,0,3,"UC"
542,179,102,67,70,23,8,4,9,8,120,1833,0,100,8,9,64,118,0,15,66,15,84,1159,29,3105,12,5,20,11,25,5,19,87,43,71,33,93,5,6,13,17,43,0,8,14,6,22,304,796,0,0,83,9,0,10,7,3,32,20,0,20,43,29,1,0,9,0,0,0,4,106,0,2,0,12,17,8,25,60,13,22,0,4,6,8,0,0,14,14,17,7,8,3,13,8,4,8,12,37,0,0,0,5,29,30,211,41,0,0,0,0,4,0,0,4,3,0,10,2,0,0,187,12,6,8,7,9,5,10,0,9,0,1,8,0,0,10,16,0,0,11,0,0,0,0,18,0,0,3,2,0,11,10,10,0,4,3,0,12,4,0,0,0,16,6,8,0,0,2,0,5,0,0,4,14,4,0,7,0,14,0,0,26,6,0,0,13,0,12,3,9,0,7,0,4,0,5,6,0,"UC"
286,203,357,181,133,51,6,4,16,641,1130,819,471,150,6,16,162,41,684,7,102,1,191,482,130,2053,7,9,26,10,21,3,54,17,45,82,157,124,3,284,36,21,113,49,21,30,4,58,808,459,56,41,186,69,151,33,3,15,48,77,25,33,88,46,8,43,13,8,21,2,2,75,9,0,8,49,87,11,51,29,8,155,0,7,11,0,8,32,13,28,6,4,5,36,10,0,5,6,0,36,77,0,0,17,105,35,88,22,0,28,4,31,4,21,0,2,29,11,10,3,592,0,286,19,19,35,7,23,14,41,45,21,23,9,6,119,5,8,49,0,122,10,43,2,17,184,25,23,0,23,0,0,0,15,8,23,5,26,3,6,0,0,4,11,18,21,4,114,127,0,39,17,8,4,0,0,0,2,0,0,28,0,48,18,9,0,0,0,0,47,0,10,8,12,21,0,0,8,0,0,"UC"
168,84,161,102,52,33,8,8,17,179,976,440,172,48,23,17,101,55,231,60,38,1,119,241,125,2250,12,24,12,7,11,0,31,82,16,34,74,70,10,335,18,19,38,12,5,8,17,28,836,187,15,25,29,0,63,12,2,6,15,0,0,47,79,12,0,15,0,0,11,3,6,61,0,0,0,25,0,4,33,0,13,64,0,9,7,3,61,43,18,24,17,0,13,73,0,0,6,8,12,9,16,0,4,6,67,23,246,2,0,61,0,4,0,4,0,5,0,0,10,5,142,5,195,22,26,13,8,8,2,43,72,0,25,22,15,122,3,0,105,0,12,0,39,0,0,174,24,21,0,0,0,0,4,0,0,10,15,26,0,0,5,2,0,0,0,20,20,134,28,0,53,13,0,0,2,0,2,0,7,444,17,0,94,0,1,4,0,0,0,27,0,15,10,12,10,2,0,14,7,0,"UC"
509,118,175,48,54,31,6,4,17,69,103,422,121,71,10,17,60,71,104,3,0,88,81,245,15,2159,7,6,39,13,30,3,10,289,55,83,71,65,0,115,27,25,237,58,23,35,2,47,334,71,96,4,118,0,276,10,18,20,14,33,35,20,28,44,14,48,11,7,52,25,6,29,13,80,7,49,0,9,15,14,21,29,5,7,39,5,4,68,31,9,51,6,23,24,0,0,2,6,16,21,46,38,2,10,0,13,131,9,5,12,0,0,9,12,8,4,11,5,8,18,100,14,251,28,8,15,8,40,0,6,15,9,19,5,0,9,0,9,25,14,29,13,6,4,0,67,9,8,19,0,10,25,3,25,6,15,44,4,0,2,8,0,12,0,5,0,2,42,31,5,22,2,7,8,13,0,5,4,0,71,25,5,18,0,2,0,8,5,6,4,0,0,31,5,11,5,0,0,9,2,"UC"
220,52,236,78,53,28,2,2,9,38,130,779,209,93,0,9,189,47,136,4,23,1,268,446,59,2817,7,16,16,7,13,2,23,509,20,29,66,41,0,840,42,7,82,23,25,23,0,25,1240,32,21,15,116,12,122,43,11,19,10,5,0,35,85,5,3,0,9,3,0,8,4,23,0,36,3,19,27,3,6,7,7,115,3,17,15,0,2,16,9,0,11,2,0,77,4,9,24,0,3,38,15,20,0,3,25,15,162,13,3,46,6,0,0,7,3,0,10,0,4,11,1112,4,190,10,10,14,10,23,6,15,70,5,11,10,0,41,0,3,65,6,108,7,15,0,4,326,29,10,0,0,0,0,2,19,3,11,4,11,0,0,3,5,0,0,7,11,0,172,5,2,72,7,0,2,6,12,0,0,0,440,14,0,76,0,0,11,0,0,2,7,0,12,0,16,15,0,0,8,8,0,"UC"
252,352,83,104,59,30,10,8,21,19,81,1084,8,73,18,21,44,41,19,21,63,16,25,592,4,1622,7,5,8,8,13,13,8,24,9,69,16,32,6,58,24,14,21,10,7,16,6,53,145,248,0,0,149,15,49,6,2,0,10,0,3,33,25,11,8,4,0,4,8,0,2,39,2,12,4,2,0,6,3,10,0,0,0,11,3,0,18,0,2,9,6,2,6,9,0,0,0,10,2,18,0,0,0,11,0,17,835,0,0,2,0,0,0,0,0,6,0,2,7,0,91,6,0,5,6,3,5,0,0,0,0,14,0,0,0,0,0,6,9,0,0,0,0,2,10,8,13,0,3,0,0,0,3,4,4,2,4,0,4,5,0,0,0,0,5,0,9,7,29,0,4,0,4,27,0,23,0,0,43,0,0,0,6,46,2,5,3,5,0,0,0,0,0,10,0,0,0,7,0,0,"UC"
78,109,56,81,60,11,6,6,1,154,1467,322,153,79,8,0,197,25,153,13,0,2,232,164,424,537,4,10,2,0,0,11,6,4728,0,2,45,9,6,228,5,8,0,13,0,0,4,4,897,20,60,23,98,0,32,7,40,2,0,0,0,23,49,0,3,0,0,3,0,0,0,12,0,0,3,0,383,3,0,4,0,163,0,8,2,0,11,0,4,0,0,0,0,47,0,0,0,0,0,21,0,0,6,3,338,29,246,6,0,7,0,12,0,7,0,0,4,0,0,12,773,0,0,0,12,7,0,0,5,35,55,0,24,0,7,0,0,3,867,0,102,0,38,0,88,181,0,155,0,4,0,0,0,3,3,20,0,163,0,0,0,6,0,2,3,27,5,118,7,0,41,22,0,0,26,13,0,0,0,234,0,0,41,19,0,4,0,0,0,16,0,10,0,0,22,0,0,0,5,0,"UC"
43,28,86,31,18,12,6,4,6,172,1168,177,75,0,6,6,205,13,203,0,1,2,202,83,180,333,0,18,0,0,0,7,4,3573,0,0,29,3,0,1799,20,0,0,0,0,0,0,0,0,47,30,11,30,43,0,35,6,0,0,0,0,41,53,0,0,0,0,15,8,0,0,27,0,0,58,0,142,0,2,0,0,98,0,4,0,0,0,0,0,77,0,0,0,96,0,0,18,6,0,0,0,0,0,0,93,0,60,0,0,5,0,66,0,3,0,0,0,0,0,0,1666,0,38,0,15,6,0,0,8,26,111,0,23,6,0,153,4,0,632,1,67,0,0,0,42,311,0,35,0,0,0,0,0,0,0,15,0,39,0,0,0,70,28,0,0,27,1,123,0,0,55,20,0,0,3,2,0,0,0,407,3,0,68,2,0,20,0,0,0,34,0,0,0,0,11,0,0,0,0,0,"UC"
585,246,133,106,52,47,8,8,16,112,869,1194,155,39,10,16,136,147,144,42,48,1,138,649,143,0,6,10,21,6,16,17,32,220,36,33,86,76,6,518,56,12,0,0,10,20,6,21,714,900,0,18,401,10,62,23,19,4,6,14,4,26,77,14,0,5,0,0,56,10,6,135,12,0,0,0,103,6,27,0,16,60,2,17,0,3,46,33,35,54,11,0,6,56,6,12,6,8,20,7,0,0,0,13,120,22,1668,29,0,27,0,0,5,5,2,0,11,6,15,0,719,0,185,13,16,17,9,7,0,24,29,0,1,9,8,144,2,0,83,5,40,6,22,0,3,218,20,17,0,0,9,0,4,0,0,18,16,9,0,2,5,3,11,0,0,15,23,126,7,3,64,14,0,0,13,0,2,0,0,216,9,2,50,25,0,4,0,0,5,17,0,10,6,9,16,0,0,15,10,0,"UC"
137,2,121,104,44,32,4,6,20,53,123,41,63,53,2,20,153,14,109,14,26,2,66,23,31,768,7,28,4,0,0,8,37,1189,0,62,0,0,2,1002,46,9,56,14,0,3,4,4,425,11,6,12,75,10,51,6,0,2,0,0,10,48,27,2,2,0,0,2,0,0,0,4,2,16,2,1,12,4,19,0,1,6,0,16,15,0,6,2,10,2,0,0,0,70,0,0,1,0,0,11,1,1,0,8,12,7,191,0,0,25,0,3,2,5,0,0,9,2,3,11,548,0,22,0,10,0,1,6,7,13,118,0,21,0,0,16,1,0,63,1,4,0,13,2,35,284,10,11,2,1,3,0,0,1,0,0,0,13,0,4,0,4,0,0,4,10,1,145,0,0,51,10,2,10,0,15,0,0,0,595,2,0,73,0,0,39,0,0,0,5,0,0,0,7,0,0,0,15,0,0,"UC"
133,204,169,82,45,61,19,11,21,60,87,445,124,36,13,21,41,162,109,60,59,3,44,211,54,2689,19,8,11,8,14,17,16,127,13,66,54,92,8,331,26,20,174,56,17,32,8,68,247,267,110,14,190,24,307,11,6,7,5,31,21,34,25,4,2,93,14,2,43,15,8,64,24,75,2,5,30,6,8,5,5,17,6,10,0,31,71,10,0,8,0,5,22,25,47,15,0,14,29,0,0,44,27,10,0,16,555,0,8,16,0,20,7,12,5,8,0,0,4,10,366,7,32,20,8,9,7,4,2,2,0,5,15,8,14,39,0,2,52,33,9,8,2,0,21,117,0,4,16,9,4,13,2,0,1,18,0,3,84,8,5,3,0,5,2,2,28,68,0,0,12,1,0,10,2,71,2,5,4,277,0,0,28,29,6,27,28,13,6,0,0,16,0,0,18,4,4,0,8,2,"UC"
369,97,117,127,58,44,14,10,24,171,876,2887,160,50,31,24,69,99,148,97,81,3,62,1649,63,2386,12,9,16,6,10,35,0,691,7,56,96,61,12,425,19,20,58,39,5,31,8,47,276,367,34,20,216,19,132,11,3,0,15,17,31,41,20,11,4,7,4,4,10,12,2,73,22,39,4,13,51,10,19,8,7,21,2,2,38,34,111,20,24,21,16,5,19,60,14,7,2,17,24,4,14,1,0,14,14,25,727,6,0,13,0,11,5,4,4,2,0,0,3,0,249,6,211,16,10,22,8,0,2,30,56,4,10,7,27,37,0,5,84,4,22,6,30,8,7,235,11,16,5,6,2,0,4,4,4,5,3,21,16,3,6,0,2,11,0,16,45,72,25,5,42,8,4,19,2,52,2,0,0,448,10,0,53,14,0,40,0,0,2,9,0,10,6,7,9,2,0,0,6,0,"UC"
51,4,37,12,8,19,6,6,19,59,463,2,84,4,14,20,87,7,115,33,15,2,78,0,90,1519,10,9,18,8,13,9,25,5444,10,0,23,52,5,131,25,10,91,98,18,21,8,54,332,3,86,11,16,8,177,37,2,7,7,10,32,26,45,20,1,56,7,7,4,12,4,0,7,28,0,20,0,0,4,6,10,44,0,12,42,21,41,41,0,16,26,12,3,23,13,9,0,6,13,0,14,0,1,2,56,0,45,5,4,8,10,45,3,11,3,4,23,8,6,29,104,6,0,12,10,0,12,2,0,10,53,0,15,4,0,33,3,3,174,10,29,8,9,6,3,58,23,14,0,18,12,0,0,2,3,0,20,17,10,0,5,10,27,27,0,0,15,21,19,0,10,5,1,0,0,0,0,0,0,275,0,0,25,0,6,15,0,6,7,3,3,12,3,8,1,2,3,9,4,2,"UC"
503,412,250,209,117,24,10,12,47,596,878,1054,267,112,40,47,0,79,635,94,49,0,45,606,74,2023,12,8,34,8,12,42,5,335,21,32,163,65,8,144,24,15,288,133,34,28,12,60,232,966,85,47,999,53,309,20,27,39,7,79,61,19,30,2,10,0,14,0,84,35,8,118,23,103,4,108,60,6,3,10,7,79,4,3,72,14,71,40,37,21,19,0,26,29,0,19,7,10,40,13,13,54,7,11,55,42,884,24,7,3,23,19,4,18,9,0,56,12,13,0,76,9,152,12,12,32,7,16,2,33,29,19,7,3,2,69,0,7,29,39,58,8,32,2,7,69,29,19,10,14,10,17,17,35,0,7,29,22,0,9,10,2,9,8,2,21,27,0,14,5,16,12,4,0,15,0,3,4,79,118,5,0,20,29,5,22,25,4,0,18,2,0,17,10,7,5,0,8,29,2,"UC"
